,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
1,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
2,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
3,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
4,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
5,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
6,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
7,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
8,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
9,0.01740607,0.0,-0.0007759151,-0.7171065,0.0,1.0,99000.0,0.003358805441731,714.3763,99000.0,99000.0,99000.0,99000,1,0,0,1,1,1.61509718772747,2,0,0,0,1,6.523270999999999e-07,-0.8687493000000001,0.8687505999999999,3.4445,0,1,92.53828,0,0.03391959,50.0,0.0,-0.0001226435,-0.06425726,-0.04467859
